district	district-en	openDate	closeDate	age
종로구	Jongno-gu	2003-09-22T23:00Z	2008-11-04	5.120662100456621
종로구	Jongno-gu	2003-10-06T23:00Z	2014-12-31	11.2412100456621
종로구	Jongno-gu	2003-10-06T23:00Z	2005-12-02	2.1562785388127854
종로구	Jongno-gu	2003-10-06T23:00Z	2004-01-15	0.27408675799086757
종로구	Jongno-gu	2001-06-17T23:00Z		17.940908633751903
종로구	Jongno-gu	2001-06-18T23:00Z	2009-05-05T23:00Z	7.884931506849315
종로구	Jongno-gu	2001-10-17T23:00Z	2001-10-17T23:00Z	0
종로구	Jongno-gu	2001-11-23	2019-02-07	17.21917808219178
종로구	Jongno-gu	1994-12-20	2003-02-24	8.186301369863013
종로구	Jongno-gu	1994-12-29	2010-04-18T23:00Z	15.314954337899543
종로구	Jongno-gu	1995-01-11	2000-09-15T23:00Z	5.6848173515981735
종로구	Jongno-gu	1995-01-18	2011-11-10	16.82191780821918
종로구	Jongno-gu	1995-02-20	2005-03-30T23:00Z	10.114954337899544
종로구	Jongno-gu	1995-03-11	1999-12-06	4.742465753424658
종로구	Jongno-gu	1995-05-01T23:00Z	2003-07-09T23:00Z	8.194520547945206
종로구	Jongno-gu	2004-01-20		15.349013656582953
종로구	Jongno-gu	1993-06-29T23:00Z	2007-11-05	14.359018264840183
종로구	Jongno-gu	2001-12-06	2002-12-23	1.0465753424657533
종로구	Jongno-gu	2001-12-14		17.450383519596652
종로구	Jongno-gu	2001-04-09T23:00Z	2018-05-24T23:00Z	17.134246575342466
종로구	Jongno-gu	2001-12-24		17.42298625932268
종로구	Jongno-gu	2002-04-11T23:00Z	2013-02-07	10.832990867579909
종로구	Jongno-gu	2002-05-08T23:00Z	2011-07-24T23:00Z	9.216438356164383
종로구	Jongno-gu	2002-05-08T23:00Z	2007-08-01T23:00Z	5.235616438356164
종로구	Jongno-gu	1995-05-16T23:00Z	2005-03-15	9.835730593607305
종로구	Jongno-gu	1995-06-06T23:00Z		23.976525072108068
종로구	Jongno-gu	1995-06-15T23:00Z	2004-11-01	9.386415525114156
종로구	Jongno-gu	2004-02-17	2019-02-15	15.005479452054795
